The list_file_train:./annotation/DFEW_set_1_train.txt; The list_file_val:./annotation/DFEW_set_1_test.txt.********************0********************
Current learning rate: 0.01
Epoch: [0][  0/292]	Loss 2.0498 (2.0498)	Accuracy 18.750 (18.750)
Epoch: [95][ 80/292]	Loss 0.5821 (0.7807)	Accuracy 71.875 (70.216)
Epoch: [95][ 90/292]	Loss 0.5148 (0.7823)	Accuracy 78.125 (69.815)
Epoch: [95][100/292]	Loss 0.7901 (0.7755)	Accuracy 78.125 (70.266)
Epoch: [95][110/292]	Loss 0.6722 (0.7752)	Accuracy 78.125 (70.270)
Epoch: [95][120/292]	Loss 0.5100 (0.7780)	Accuracy 78.125 (70.145)
Epoch: [95][130/292]	Loss 0.7634 (0.7724)	Accuracy 65.625 (70.444)
Epoch: [95][140/292]	Loss 0.7820 (0.7718)	Accuracy 59.375 (70.501)
Epoch: [95][150/292]	Loss 0.6185 (0.7706)	Accuracy 78.125 (70.550)
Epoch: [95][160/292]	Loss 0.5282 (0.7702)	Accuracy 84.375 (70.710)
Epoch: [95][170/292]	Loss 0.8889 (0.7700)	Accuracy 65.625 (70.742)
Epoch: [95][180/292]	Loss 0.7552 (0.7705)	Accuracy 68.750 (70.925)
Epoch: [95][190/292]	Loss 0.7328 (0.7721)	Accuracy 71.875 (70.942)
Epoch: [95][200/292]	Loss 0.5870 (0.7700)	Accuracy 75.000 (70.989)
Epoch: [95][210/292]	Loss 0.7101 (0.7701)	Accuracy 75.000 (70.927)
Epoch: [95][220/292]	Loss 0.7910 (0.7692)	Accuracy 65.625 (70.899)
Epoch: [95][230/292]	Loss 0.8007 (0.7684)	Accuracy 65.625 (70.887)
Epoch: [95][240/292]	Loss 0.8230 (0.7679)	Accuracy 62.500 (70.928)
Epoch: [95][250/292]	Loss 0.6369 (0.7642)	Accuracy 71.875 (71.128)
Epoch: [95][260/292]	Loss 0.6006 (0.7644)	Accuracy 75.000 (71.061)
Epoch: [95][270/292]	Loss 0.8290 (0.7625)	Accuracy 71.875 (71.114)
Epoch: [95][280/292]	Loss 0.6610 (0.7630)	Accuracy 81.250 (71.097)
Epoch: [95][290/292]	Loss 0.8823 (0.7638)	Accuracy 68.750 (71.134)
Test: [ 0/74]	Loss 1.3229 (1.3229)	Accuracy 59.375 (59.375)
Test: [10/74]	Loss 1.3909 (1.0830)	Accuracy 53.125 (63.068)
Test: [20/74]	Loss 0.9760 (1.1126)	Accuracy 65.625 (63.095)
Test: [30/74]	Loss 1.2264 (1.1156)	Accuracy 68.750 (62.198)
Test: [40/74]	Loss 1.1511 (1.1009)	Accuracy 71.875 (62.500)
Test: [50/74]	Loss 1.6378 (1.1401)	Accuracy 50.000 (61.642)
Test: [60/74]	Loss 0.7063 (1.1106)	Accuracy 68.750 (62.654)
Test: [70/74]	Loss 1.2248 (1.0958)	Accuracy 53.125 (62.720)
Current Accuracy: 62.794
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.71619987487793
********************96********************
Current learning rate: 0.001
Epoch: [96][  0/292]	Loss 0.5891 (0.5891)	Accuracy 84.375 (84.375)
Epoch: [96][ 10/292]	Loss 0.7897 (0.7033)	Accuracy 75.000 (74.432)
Epoch: [96][ 20/292]	Loss 0.9388 (0.7447)	Accuracy 56.250 (72.321)
Epoch: [96][ 30/292]	Loss 0.5793 (0.7223)	Accuracy 71.875 (72.782)
Epoch: [96][ 40/292]	Loss 1.0246 (0.7389)	Accuracy 62.500 (72.180)
Epoch: [96][ 50/292]	Loss 0.7277 (0.7498)	Accuracy 71.875 (71.752)
Epoch: [96][ 60/292]	Loss 1.1018 (0.7499)	Accuracy 59.375 (71.209)
Epoch: [96][ 70/292]	Loss 0.3898 (0.7415)	Accuracy 84.375 (71.435)
Epoch: [96][ 80/292]	Loss 0.4519 (0.7293)	Accuracy 81.250 (71.875)
Epoch: [96][ 90/292]	Loss 0.5776 (0.7452)	Accuracy 84.375 (71.291)
Epoch: [96][100/292]	Loss 0.7817 (0.7456)	Accuracy 75.000 (71.380)
Epoch: [96][110/292]	Loss 1.0091 (0.7531)	Accuracy 59.375 (71.115)
Epoch: [96][120/292]	Loss 0.8967 (0.7549)	Accuracy 68.750 (71.126)
Epoch: [96][130/292]	Loss 0.6647 (0.7518)	Accuracy 71.875 (71.231)
Epoch: [96][140/292]	Loss 0.9499 (0.7538)	Accuracy 68.750 (71.121)
Epoch: [96][150/292]	Loss 0.8829 (0.7521)	Accuracy 65.625 (71.151)
Epoch: [96][160/292]	Loss 1.0192 (0.7548)	Accuracy 59.375 (70.963)
Epoch: [96][170/292]	Loss 0.4098 (0.7483)	Accuracy 84.375 (71.272)
Epoch: [96][180/292]	Loss 0.7076 (0.7487)	Accuracy 81.250 (71.340)
Epoch: [96][190/292]	Loss 0.7900 (0.7494)	Accuracy 78.125 (71.384)
Epoch: [96][200/292]	Loss 0.5445 (0.7472)	Accuracy 81.250 (71.471)
Epoch: [96][210/292]	Loss 0.9651 (0.7471)	Accuracy 78.125 (71.638)
Epoch: [96][220/292]	Loss 0.8582 (0.7500)	Accuracy 65.625 (71.479)
Epoch: [96][230/292]	Loss 0.7450 (0.7523)	Accuracy 68.750 (71.374)
Epoch: [96][240/292]	Loss 0.6318 (0.7532)	Accuracy 71.875 (71.408)
Epoch: [96][250/292]	Loss 0.7442 (0.7547)	Accuracy 68.750 (71.352)
Epoch: [96][260/292]	Loss 0.8375 (0.7548)	Accuracy 65.625 (71.504)
Epoch: [96][270/292]	Loss 0.4582 (0.7522)	Accuracy 87.500 (71.621)
Epoch: [96][280/292]	Loss 0.8412 (0.7545)	Accuracy 62.500 (71.452)
Epoch: [96][290/292]	Loss 0.7701 (0.7546)	Accuracy 62.500 (71.467)
Test: [ 0/74]	Loss 1.3037 (1.3037)	Accuracy 62.500 (62.500)
Test: [10/74]	Loss 1.2616 (1.0168)	Accuracy 59.375 (64.773)
Test: [20/74]	Loss 1.0843 (1.1038)	Accuracy 59.375 (61.905)
Test: [30/74]	Loss 1.2651 (1.1139)	Accuracy 62.500 (61.391)
Test: [40/74]	Loss 1.0310 (1.1048)	Accuracy 62.500 (61.662)
Test: [50/74]	Loss 1.5720 (1.1286)	Accuracy 46.875 (60.784)
Test: [60/74]	Loss 0.5805 (1.0903)	Accuracy 78.125 (62.039)
Test: [70/74]	Loss 1.1512 (1.0700)	Accuracy 53.125 (62.368)
Current Accuracy: 62.238
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.89014077186584
********************97********************
Current learning rate: 0.001
Epoch: [97][  0/292]	Loss 0.6880 (0.6880)	Accuracy 78.125 (78.125)
Epoch: [97][ 10/292]	Loss 0.9599 (0.7352)	Accuracy 62.500 (75.284)
Epoch: [97][ 20/292]	Loss 0.8777 (0.7389)	Accuracy 68.750 (73.214)
Epoch: [97][ 30/292]	Loss 0.7127 (0.7207)	Accuracy 71.875 (73.185)
Epoch: [97][ 40/292]	Loss 0.5981 (0.7289)	Accuracy 81.250 (72.790)
Epoch: [97][ 50/292]	Loss 0.7704 (0.7473)	Accuracy 71.875 (71.875)
Epoch: [97][ 60/292]	Loss 0.9563 (0.7527)	Accuracy 59.375 (71.926)
Epoch: [97][ 70/292]	Loss 0.8952 (0.7463)	Accuracy 65.625 (72.139)
Epoch: [97][ 80/292]	Loss 0.7122 (0.7402)	Accuracy 75.000 (72.222)
Epoch: [97][ 90/292]	Loss 0.7541 (0.7333)	Accuracy 81.250 (72.940)
Epoch: [97][100/292]	Loss 0.6277 (0.7266)	Accuracy 71.875 (73.113)
Epoch: [97][110/292]	Loss 0.6116 (0.7265)	Accuracy 81.250 (72.917)
Epoch: [97][120/292]	Loss 0.8794 (0.7320)	Accuracy 65.625 (72.727)
Epoch: [97][130/292]	Loss 0.7046 (0.7333)	Accuracy 78.125 (72.567)
Epoch: [97][140/292]	Loss 0.7631 (0.7318)	Accuracy 62.500 (72.717)
Epoch: [97][150/292]	Loss 0.7325 (0.7395)	Accuracy 81.250 (72.413)
Epoch: [97][160/292]	Loss 0.6635 (0.7433)	Accuracy 75.000 (72.069)
Epoch: [97][170/292]	Loss 0.8453 (0.7461)	Accuracy 68.750 (72.131)
Epoch: [97][180/292]	Loss 0.5678 (0.7456)	Accuracy 81.250 (72.065)
Epoch: [97][190/292]	Loss 0.9552 (0.7470)	Accuracy 59.375 (71.891)
Epoch: [97][200/292]	Loss 0.6675 (0.7468)	Accuracy 81.250 (71.953)
Epoch: [97][210/292]	Loss 0.9559 (0.7497)	Accuracy 65.625 (71.845)
Epoch: [97][220/292]	Loss 0.9164 (0.7487)	Accuracy 65.625 (71.748)
Epoch: [97][230/292]	Loss 0.6108 (0.7480)	Accuracy 87.500 (71.848)
Epoch: [97][240/292]	Loss 0.9275 (0.7500)	Accuracy 68.750 (71.771)
Epoch: [97][250/292]	Loss 0.8644 (0.7507)	Accuracy 62.500 (71.738)
Epoch: [97][260/292]	Loss 0.6056 (0.7472)	Accuracy 75.000 (71.911)
Epoch: [97][270/292]	Loss 0.7118 (0.7503)	Accuracy 75.000 (71.852)
Epoch: [97][280/292]	Loss 0.6907 (0.7504)	Accuracy 68.750 (71.853)
Epoch: [97][290/292]	Loss 0.8208 (0.7517)	Accuracy 75.000 (71.821)
Test: [ 0/74]	Loss 1.3459 (1.3459)	Accuracy 56.250 (56.250)
Test: [10/74]	Loss 1.4016 (1.0459)	Accuracy 53.125 (63.636)
Test: [20/74]	Loss 1.2790 (1.1301)	Accuracy 53.125 (62.351)
Test: [30/74]	Loss 1.3335 (1.1444)	Accuracy 62.500 (61.694)
Test: [40/74]	Loss 1.0404 (1.1245)	Accuracy 81.250 (62.119)
Test: [50/74]	Loss 1.7246 (1.1543)	Accuracy 46.875 (61.397)
Test: [60/74]	Loss 0.6306 (1.1202)	Accuracy 75.000 (62.295)
Test: [70/74]	Loss 1.1077 (1.1067)	Accuracy 62.500 (62.588)
Current Accuracy: 62.623
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.81007480621338
********************98********************
Current learning rate: 0.001
Epoch: [98][  0/292]	Loss 0.8345 (0.8345)	Accuracy 78.125 (78.125)
Epoch: [98][ 10/292]	Loss 0.6067 (0.7554)	Accuracy 75.000 (74.148)
Epoch: [98][ 20/292]	Loss 0.8894 (0.7409)	Accuracy 68.750 (73.512)
Epoch: [98][ 30/292]	Loss 0.6250 (0.7581)	Accuracy 84.375 (73.589)
Epoch: [98][ 40/292]	Loss 0.9563 (0.7455)	Accuracy 65.625 (73.476)
Epoch: [98][ 50/292]	Loss 0.9353 (0.7379)	Accuracy 59.375 (73.652)
Epoch: [98][ 60/292]	Loss 0.6975 (0.7468)	Accuracy 78.125 (73.002)
Epoch: [98][ 70/292]	Loss 0.9064 (0.7369)	Accuracy 65.625 (73.195)
Epoch: [98][ 80/292]	Loss 0.8847 (0.7296)	Accuracy 68.750 (73.573)
Epoch: [98][ 90/292]	Loss 0.7953 (0.7251)	Accuracy 81.250 (73.764)
Epoch: [98][100/292]	Loss 0.8744 (0.7274)	Accuracy 62.500 (73.639)
Epoch: [98][110/292]	Loss 1.0531 (0.7241)	Accuracy 62.500 (73.789)
Epoch: [98][120/292]	Loss 0.7395 (0.7205)	Accuracy 71.875 (73.786)
Epoch: [98][130/292]	Loss 0.5836 (0.7155)	Accuracy 71.875 (73.903)
Epoch: [98][140/292]	Loss 0.7564 (0.7226)	Accuracy 68.750 (73.559)
Epoch: [98][150/292]	Loss 0.8636 (0.7280)	Accuracy 53.125 (73.489)
Epoch: [98][160/292]	Loss 0.4423 (0.7251)	Accuracy 87.500 (73.622)
Epoch: [98][170/292]	Loss 0.8116 (0.7251)	Accuracy 68.750 (73.648)
Epoch: [98][180/292]	Loss 0.9410 (0.7279)	Accuracy 56.250 (73.567)
Epoch: [98][190/292]	Loss 0.6076 (0.7328)	Accuracy 78.125 (73.413)
Epoch: [98][200/292]	Loss 0.7295 (0.7372)	Accuracy 75.000 (73.212)
Epoch: [98][210/292]	Loss 0.6302 (0.7342)	Accuracy 78.125 (73.326)
Epoch: [98][220/292]	Loss 0.8905 (0.7349)	Accuracy 68.750 (73.261)
Epoch: [98][230/292]	Loss 0.5975 (0.7385)	Accuracy 81.250 (73.052)
Epoch: [98][240/292]	Loss 0.8403 (0.7387)	Accuracy 56.250 (72.964)
Epoch: [98][250/292]	Loss 0.5691 (0.7353)	Accuracy 75.000 (73.020)
Epoch: [98][260/292]	Loss 0.6097 (0.7360)	Accuracy 81.250 (73.000)
Epoch: [98][270/292]	Loss 0.5289 (0.7363)	Accuracy 81.250 (72.901)
Epoch: [98][280/292]	Loss 0.6990 (0.7347)	Accuracy 75.000 (72.898)
Epoch: [98][290/292]	Loss 0.8531 (0.7361)	Accuracy 65.625 (72.863)
Test: [ 0/74]	Loss 1.2820 (1.2820)	Accuracy 62.500 (62.500)
Test: [10/74]	Loss 1.3657 (1.0276)	Accuracy 53.125 (65.909)
Test: [20/74]	Loss 1.0843 (1.1256)	Accuracy 62.500 (63.542)
Test: [30/74]	Loss 1.3945 (1.1405)	Accuracy 62.500 (62.500)
Test: [40/74]	Loss 1.0564 (1.1247)	Accuracy 75.000 (62.957)
Test: [50/74]	Loss 1.6844 (1.1629)	Accuracy 50.000 (61.458)
Test: [60/74]	Loss 0.5626 (1.1286)	Accuracy 71.875 (62.500)
Test: [70/74]	Loss 0.9853 (1.1101)	Accuracy 56.250 (62.808)
Current Accuracy: 62.922
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.57331562042236
********************99********************
Current learning rate: 0.001
Epoch: [99][  0/292]	Loss 0.6873 (0.6873)	Accuracy 68.750 (68.750)
Epoch: [99][ 10/292]	Loss 0.4492 (0.6780)	Accuracy 84.375 (73.864)
Epoch: [99][ 20/292]	Loss 0.5820 (0.7190)	Accuracy 84.375 (73.958)
Epoch: [99][ 30/292]	Loss 0.9156 (0.7134)	Accuracy 68.750 (73.992)
Epoch: [99][ 40/292]	Loss 0.8856 (0.7300)	Accuracy 62.500 (72.942)
Epoch: [99][ 50/292]	Loss 0.6718 (0.7189)	Accuracy 75.000 (73.162)
Epoch: [99][ 60/292]	Loss 0.7378 (0.7119)	Accuracy 75.000 (73.514)
Epoch: [99][ 70/292]	Loss 0.7917 (0.7229)	Accuracy 56.250 (73.107)
Epoch: [99][ 80/292]	Loss 0.4490 (0.7250)	Accuracy 87.500 (72.955)
Epoch: [99][ 90/292]	Loss 0.8765 (0.7256)	Accuracy 59.375 (72.665)
Epoch: [99][100/292]	Loss 0.6179 (0.7251)	Accuracy 75.000 (72.772)
Epoch: [99][110/292]	Loss 0.7799 (0.7315)	Accuracy 65.625 (72.213)
Epoch: [99][120/292]	Loss 0.6871 (0.7308)	Accuracy 84.375 (72.237)
Epoch: [99][130/292]	Loss 0.8394 (0.7292)	Accuracy 62.500 (72.257)
Epoch: [99][140/292]	Loss 0.4650 (0.7288)	Accuracy 90.625 (72.141)
Epoch: [99][150/292]	Loss 0.7575 (0.7299)	Accuracy 75.000 (72.227)
Epoch: [99][160/292]	Loss 0.9411 (0.7276)	Accuracy 53.125 (72.186)
Epoch: [99][170/292]	Loss 0.7634 (0.7283)	Accuracy 59.375 (72.131)
Epoch: [99][180/292]	Loss 0.8700 (0.7326)	Accuracy 71.875 (72.013)
Epoch: [99][190/292]	Loss 0.7802 (0.7293)	Accuracy 71.875 (72.104)
Epoch: [99][200/292]	Loss 0.6547 (0.7313)	Accuracy 78.125 (72.030)
Epoch: [99][210/292]	Loss 0.7392 (0.7309)	Accuracy 68.750 (72.053)
Epoch: [99][220/292]	Loss 0.5339 (0.7335)	Accuracy 75.000 (72.059)
Epoch: [99][230/292]	Loss 0.5545 (0.7344)	Accuracy 78.125 (72.037)
Epoch: [99][240/292]	Loss 0.7487 (0.7383)	Accuracy 68.750 (71.888)
Epoch: [99][250/292]	Loss 0.7445 (0.7367)	Accuracy 65.625 (71.912)
Epoch: [99][260/292]	Loss 0.6196 (0.7391)	Accuracy 71.875 (71.839)
Epoch: [99][270/292]	Loss 0.9198 (0.7406)	Accuracy 62.500 (71.737)
Epoch: [99][280/292]	Loss 0.8092 (0.7439)	Accuracy 68.750 (71.608)
Epoch: [99][290/292]	Loss 0.9845 (0.7459)	Accuracy 65.625 (71.607)
Test: [ 0/74]	Loss 1.4160 (1.4160)	Accuracy 56.250 (56.250)
Test: [10/74]	Loss 1.3167 (1.0519)	Accuracy 53.125 (64.205)
Test: [20/74]	Loss 1.0681 (1.1752)	Accuracy 65.625 (61.458)
Test: [30/74]	Loss 1.4054 (1.1877)	Accuracy 59.375 (60.081)
Test: [40/74]	Loss 1.0875 (1.1623)	Accuracy 68.750 (60.518)
Test: [50/74]	Loss 1.6402 (1.1879)	Accuracy 53.125 (60.110)
Test: [60/74]	Loss 0.5485 (1.1517)	Accuracy 78.125 (61.117)
Test: [70/74]	Loss 0.8976 (1.1259)	Accuracy 68.750 (61.620)
Current Accuracy: 61.469
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.95695209503174
********************100********************
Current learning rate: 0.0001
Epoch: [100][  0/292]	Loss 0.4631 (0.4631)	Accuracy 84.375 (84.375)
Epoch: [100][ 10/292]	Loss 0.9547 (0.6902)	Accuracy 65.625 (76.136)
Epoch: [100][ 20/292]	Loss 0.7454 (0.7133)	Accuracy 81.250 (75.595)
Epoch: [100][ 30/292]	Loss 0.6692 (0.7164)	Accuracy 65.625 (74.798)
Epoch: [100][ 40/292]	Loss 0.4550 (0.6875)	Accuracy 84.375 (75.686)
Epoch: [100][ 50/292]	Loss 0.7210 (0.6945)	Accuracy 71.875 (75.000)
Epoch: [100][ 60/292]	Loss 0.6935 (0.6962)	Accuracy 62.500 (74.232)
Epoch: [100][ 70/292]	Loss 0.6687 (0.7082)	Accuracy 78.125 (73.724)
Epoch: [100][ 80/292]	Loss 0.9762 (0.7010)	Accuracy 65.625 (73.997)
Epoch: [100][ 90/292]	Loss 0.7273 (0.6971)	Accuracy 65.625 (74.107)
Epoch: [100][100/292]	Loss 0.6368 (0.7026)	Accuracy 78.125 (73.948)
Epoch: [100][110/292]	Loss 0.7570 (0.7047)	Accuracy 68.750 (73.677)
Epoch: [100][120/292]	Loss 0.7149 (0.6991)	Accuracy 68.750 (73.812)
Epoch: [100][130/292]	Loss 0.7750 (0.7027)	Accuracy 71.875 (73.640)
Epoch: [100][140/292]	Loss 0.6379 (0.6986)	Accuracy 71.875 (73.648)
Epoch: [100][150/292]	Loss 0.8755 (0.6963)	Accuracy 65.625 (73.675)
Epoch: [100][160/292]	Loss 0.6356 (0.6926)	Accuracy 75.000 (73.797)
Epoch: [100][170/292]	Loss 0.5438 (0.6951)	Accuracy 84.375 (73.794)
Epoch: [100][180/292]	Loss 0.8833 (0.6959)	Accuracy 68.750 (73.912)
Epoch: [100][190/292]	Loss 0.3668 (0.6922)	Accuracy 96.875 (74.198)
Epoch: [100][200/292]	Loss 0.6765 (0.6938)	Accuracy 81.250 (74.114)
Epoch: [100][210/292]	Loss 0.6571 (0.6874)	Accuracy 78.125 (74.348)
Epoch: [100][220/292]	Loss 0.6015 (0.6898)	Accuracy 78.125 (74.293)
Epoch: [100][230/292]	Loss 0.7507 (0.6917)	Accuracy 65.625 (74.256)
Epoch: [100][240/292]	Loss 0.7531 (0.6919)	Accuracy 68.750 (74.170)
Epoch: [100][250/292]	Loss 0.7792 (0.6908)	Accuracy 75.000 (74.253)
Epoch: [100][260/292]	Loss 0.4375 (0.6881)	Accuracy 81.250 (74.270)
Epoch: [100][270/292]	Loss 0.8544 (0.6890)	Accuracy 68.750 (74.239)
Epoch: [100][280/292]	Loss 0.5943 (0.6871)	Accuracy 78.125 (74.388)
Epoch: [100][290/292]	Loss 0.4130 (0.6892)	Accuracy 84.375 (74.281)
Test: [ 0/74]	Loss 1.2730 (1.2730)	Accuracy 53.125 (53.125)
Test: [10/74]	Loss 1.2692 (1.0153)	Accuracy 56.250 (63.920)
Test: [20/74]	Loss 1.0932 (1.1249)	Accuracy 59.375 (61.756)
Test: [30/74]	Loss 1.3757 (1.1366)	Accuracy 65.625 (61.694)
Test: [40/74]	Loss 1.0845 (1.1175)	Accuracy 71.875 (62.195)
Test: [50/74]	Loss 1.7180 (1.1461)	Accuracy 50.000 (61.581)
Test: [60/74]	Loss 0.5620 (1.1123)	Accuracy 71.875 (62.551)
Test: [70/74]	Loss 0.9177 (1.0936)	Accuracy 62.500 (63.072)
Current Accuracy: 63.264
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.61306047439575
********************101********************
Current learning rate: 0.0001
Epoch: [101][  0/292]	Loss 0.8379 (0.8379)	Accuracy 65.625 (65.625)
Epoch: [101][ 10/292]	Loss 0.8613 (0.7962)	Accuracy 65.625 (72.159)
Epoch: [101][ 20/292]	Loss 0.4861 (0.7375)	Accuracy 78.125 (73.512)
Epoch: [101][ 30/292]	Loss 0.9196 (0.7198)	Accuracy 65.625 (73.690)
Epoch: [101][ 40/292]	Loss 0.7364 (0.7058)	Accuracy 75.000 (74.162)
Epoch: [101][ 50/292]	Loss 0.5764 (0.6956)	Accuracy 75.000 (75.061)
Epoch: [101][ 60/292]	Loss 0.6675 (0.6840)	Accuracy 68.750 (74.949)
Epoch: [101][ 70/292]	Loss 0.4806 (0.6944)	Accuracy 84.375 (74.824)
Epoch: [101][ 80/292]	Loss 0.5314 (0.6928)	Accuracy 81.250 (74.807)
Epoch: [101][ 90/292]	Loss 0.8691 (0.6972)	Accuracy 65.625 (74.588)
Epoch: [101][100/292]	Loss 0.5718 (0.6892)	Accuracy 78.125 (74.876)
Epoch: [101][110/292]	Loss 0.7508 (0.6895)	Accuracy 78.125 (74.972)
Epoch: [101][120/292]	Loss 0.7680 (0.6905)	Accuracy 78.125 (74.948)
Epoch: [101][130/292]	Loss 0.5720 (0.6913)	Accuracy 81.250 (74.857)
Epoch: [101][140/292]	Loss 0.6056 (0.6861)	Accuracy 84.375 (75.089)
Epoch: [101][150/292]	Loss 0.9896 (0.6871)	Accuracy 59.375 (74.897)
Epoch: [101][160/292]	Loss 0.6104 (0.6860)	Accuracy 81.250 (74.961)
Epoch: [101][170/292]	Loss 0.9942 (0.6842)	Accuracy 59.375 (74.982)
Epoch: [101][180/292]	Loss 0.7670 (0.6864)	Accuracy 75.000 (74.862)
Epoch: [101][190/292]	Loss 0.5350 (0.6829)	Accuracy 84.375 (75.033)
Epoch: [101][200/292]	Loss 0.5728 (0.6844)	Accuracy 78.125 (74.907)
Epoch: [101][210/292]	Loss 0.8497 (0.6853)	Accuracy 59.375 (74.837)
Epoch: [101][220/292]	Loss 0.6688 (0.6866)	Accuracy 75.000 (74.844)
Epoch: [101][230/292]	Loss 0.5927 (0.6845)	Accuracy 78.125 (74.905)
Epoch: [101][240/292]	Loss 0.6533 (0.6822)	Accuracy 75.000 (74.974)
Epoch: [101][250/292]	Loss 0.8099 (0.6833)	Accuracy 71.875 (74.888)
Epoch: [101][260/292]	Loss 0.6365 (0.6820)	Accuracy 71.875 (74.940)
Epoch: [101][270/292]	Loss 0.3516 (0.6806)	Accuracy 90.625 (75.000)
Epoch: [101][280/292]	Loss 0.7594 (0.6820)	Accuracy 84.375 (74.967)
Epoch: [101][290/292]	Loss 0.6683 (0.6824)	Accuracy 75.000 (74.850)
Test: [ 0/74]	Loss 1.3127 (1.3127)	Accuracy 59.375 (59.375)
Test: [10/74]	Loss 1.3151 (1.0236)	Accuracy 59.375 (64.489)
Test: [20/74]	Loss 1.1160 (1.1353)	Accuracy 62.500 (62.649)
Test: [30/74]	Loss 1.3676 (1.1481)	Accuracy 62.500 (62.097)
Test: [40/74]	Loss 1.0933 (1.1266)	Accuracy 75.000 (62.348)
Test: [50/74]	Loss 1.8132 (1.1583)	Accuracy 50.000 (61.703)
Test: [60/74]	Loss 0.5427 (1.1224)	Accuracy 78.125 (62.859)
Test: [70/74]	Loss 0.9816 (1.1066)	Accuracy 59.375 (63.248)
Current Accuracy: 63.349
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.66137385368347
********************102********************
Current learning rate: 0.0001
Epoch: [102][  0/292]	Loss 0.2916 (0.2916)	Accuracy 90.625 (90.625)
Epoch: [102][ 10/292]	Loss 0.8222 (0.6210)	Accuracy 65.625 (75.568)
Epoch: [102][ 20/292]	Loss 0.3643 (0.6230)	Accuracy 90.625 (76.190)
Epoch: [102][ 30/292]	Loss 0.7797 (0.6397)	Accuracy 68.750 (75.806)
Epoch: [102][ 40/292]	Loss 0.6590 (0.6374)	Accuracy 65.625 (75.762)
Epoch: [102][ 50/292]	Loss 0.7872 (0.6407)	Accuracy 71.875 (75.797)
Epoch: [102][ 60/292]	Loss 0.9344 (0.6454)	Accuracy 68.750 (75.410)
Epoch: [102][ 70/292]	Loss 0.8636 (0.6402)	Accuracy 68.750 (75.880)
Epoch: [102][ 80/292]	Loss 0.4212 (0.6352)	Accuracy 84.375 (76.157)
Epoch: [102][ 90/292]	Loss 0.5799 (0.6387)	Accuracy 78.125 (76.236)
Epoch: [102][100/292]	Loss 0.8731 (0.6421)	Accuracy 65.625 (76.114)
Epoch: [102][110/292]	Loss 0.6887 (0.6430)	Accuracy 75.000 (76.098)
Epoch: [102][120/292]	Loss 0.4440 (0.6445)	Accuracy 93.750 (76.085)
Epoch: [102][130/292]	Loss 0.6332 (0.6450)	Accuracy 84.375 (76.097)
Epoch: [102][140/292]	Loss 0.8343 (0.6517)	Accuracy 65.625 (75.842)
Epoch: [102][150/292]	Loss 0.7134 (0.6511)	Accuracy 75.000 (75.724)
Epoch: [102][160/292]	Loss 0.8049 (0.6542)	Accuracy 71.875 (75.563)
Epoch: [102][170/292]	Loss 0.5683 (0.6511)	Accuracy 81.250 (75.804)
Epoch: [102][180/292]	Loss 1.0228 (0.6592)	Accuracy 71.875 (75.518)
Epoch: [102][190/292]	Loss 0.8203 (0.6623)	Accuracy 71.875 (75.458)
Epoch: [102][200/292]	Loss 0.5517 (0.6616)	Accuracy 81.250 (75.591)
Epoch: [102][210/292]	Loss 0.6228 (0.6601)	Accuracy 75.000 (75.459)
Epoch: [102][220/292]	Loss 0.8172 (0.6619)	Accuracy 75.000 (75.452)
Epoch: [102][230/292]	Loss 0.5783 (0.6630)	Accuracy 78.125 (75.433)
Epoch: [102][240/292]	Loss 0.7253 (0.6667)	Accuracy 68.750 (75.376)
Epoch: [102][250/292]	Loss 0.4219 (0.6637)	Accuracy 90.625 (75.573)
Epoch: [102][260/292]	Loss 0.5742 (0.6656)	Accuracy 81.250 (75.479)
Epoch: [102][270/292]	Loss 0.5292 (0.6649)	Accuracy 81.250 (75.461)
Epoch: [102][280/292]	Loss 0.9134 (0.6649)	Accuracy 56.250 (75.467)
Epoch: [102][290/292]	Loss 0.5806 (0.6627)	Accuracy 87.500 (75.591)
Test: [ 0/74]	Loss 1.3033 (1.3033)	Accuracy 56.250 (56.250)
Test: [10/74]	Loss 1.2734 (1.0284)	Accuracy 53.125 (62.784)
Test: [20/74]	Loss 1.0709 (1.1258)	Accuracy 62.500 (62.054)
Test: [30/74]	Loss 1.3411 (1.1327)	Accuracy 59.375 (62.097)
Test: [40/74]	Loss 1.1036 (1.1179)	Accuracy 68.750 (62.119)
Test: [50/74]	Loss 1.7479 (1.1486)	Accuracy 46.875 (61.397)
Test: [60/74]	Loss 0.5805 (1.1155)	Accuracy 75.000 (62.500)
Test: [70/74]	Loss 1.0737 (1.0969)	Accuracy 59.375 (63.204)
Current Accuracy: 63.349
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.82412099838257
********************103********************
Current learning rate: 0.0001
Epoch: [103][  0/292]	Loss 0.5526 (0.5526)	Accuracy 75.000 (75.000)
Epoch: [103][ 10/292]	Loss 0.6570 (0.6573)	Accuracy 68.750 (75.000)
